meter,district,buildYear,rooms,price,elevator,space,parking,floor,averageDistrictValue,test
100,fadak,1396,2,10200000000,1,1,1,4,100081181.3246986,10008118132.46986
51,fadak,1391,1,5400000000,1,1,1,1,100081181.3246986,5104140247.5596285
126,fadak,1402,3,12600000000,1,1,1,2,100081181.3246986,12610228846.912024
77,fadak,1398,2,6500000000,1,0,1,1,100081181.3246986,7706250962.001792
116,fadak,1403,3,11370000000,1,1,1,2,100081181.3246986,11609417033.665037
115,fadak,1399,3,14000000000,1,1,1,5,100081181.3246986,11509335852.340338
66,fadak,1388,2,6600000000,1,1,1,1,100081181.3246986,6605357967.430107
90,fadak,1396,2,9150000000,1,1,1,2,100081181.3246986,9007306319.222874
54,fadak,1393,1,6100000000,1,1,1,2,100081181.3246986,5404383791.533724
117,fadak,1398,2,12500000000,1,1,1,4,100081181.3246986,11709498214.989737
102,fadak,1383,2,7500000000,0,1,1,3,100081181.3246986,10208280495.119257
64,fadak,1402,1,7300000000,1,1,1,5,100081181.3246986,6405195604.78071
67,fadak,1395,2,6100000000,1,1,1,1,100081181.3246986,6705439148.754806
140,fadak,1403,3,21000000000,1,1,1,4,100081181.3246986,14011365385.457804
63,fadak,1392,2,6300000000,0,1,1,3,100081181.3246986,6305114423.456012
35,fadak,1394,1,4050000000,0,1,1,1,100081181.3246986,3502841346.364451
160,sheykh-hadi,1370,2,10720000000,0,0,1,0,79515061.60320483,12722409856.512774
525,sheykh-hadi,1372,2,3500000000,0,0,1,3,79515061.60320483,41745407341.68253
51,sheykh-hadi,1385,1,3200000000,0,0,1,2,79515061.60320483,4055268141.7634463
102,sheykh-hadi,1403,2,9500000000,1,1,1,1,79515061.60320483,8110536283.526893
85,sheykh-hadi,1394,2,6700000000,1,1,1,2,79515061.60320483,6758780236.27241
70,sheykh-hadi,1395,2,5700000000,1,1,1,2,79515061.60320483,5566054312.224339
98,sheykh-hadi,1403,2,9310000000,1,1,0,5,79515061.60320483,7792476037.114074
68,sheykh-hadi,1380,2,4600000000,0,0,1,2,79515061.60320483,5407024189.017928
110,sheykh-hadi,1377,1,29500000000,1,0,1,4,79515061.60320483,8746656776.352531
49,fadak,1392,1,4350000000,1,0,1,2,100081181.3246986,4903977884.910232
62,sheykh-hadi,1393,1,5450000000,1,1,1,1,79515061.60320483,4929933819.3987
92,sheykh-hadi,1388,2,6800000000,0,1,1,3,79515061.60320483,7315385667.494844
84,sheykh-hadi,1380,2,5100000000,0,0,1,3,79515061.60320483,6679265174.669206
185,sheykh-hadi,1400,3,26000000000,1,1,1,4,79515061.60320483,14710286396.592894
200,gisha,1383,3,26000000000,1,1,1,4,152894816.1349136,30578963226.98272
160,gisha,1403,3,111111,1,1,1,3,152894816.1349136,24463170581.586174
118,gisha,1397,3,20000000000,1,1,1,2,152894816.1349136,18041588303.919804
100,gisha,1391,3,17000000000,1,1,1,1,152894816.1349136,15289481613.49136
90,gisha,1398,2,14300000000,1,1,1,5,152894816.1349136,13760533452.142223
60,gisha,1395,1,9880000000,1,1,1,1,152894816.1349136,9173688968.094816
75,bagh-feyz,1403,1,8500000000,1,1,1,2,106018269.81879498,7951370236.409623
70,firoozabadi,1390,2,4200000000,1,0,1,2,63017089.938394554,4411196295.687619
75,shams-abad,1384,2,6450000000,1,0,1,4,110589657.13538708,8294224285.154031
54,khani-abad-no,1395,1,3600000000,1,1,0,5,58597607.86735662,3164270824.8372574
98,khani-abad-no,1402,2,1850000000,0,0,1,1,58597607.86735662,5742565571.000949
44,khani-abad-no,1380,1,2450000000,0,0,1,2,58597607.86735662,2578294746.1636915
120,khani-abad-no,1382,1,15000000000,0,1,1,4,58597607.86735662,7031712944.082794
140,khani-abad-no,1403,3,10500000000,1,1,0,4,58597607.86735662,8203665101.429927
64,khani-abad-no,1381,1,3150000000,0,0,0,0,58597607.86735662,3750246903.5108237
70,khani-abad-no,1386,2,3250000000,0,0,1,3,58597607.86735662,4101832550.7149634
68,khani-abad-no,1385,2,3850000000,0,0,1,0,58597607.86735662,3984637334.9802504
46,khani-abad-no,1383,1,2580000000,0,0,1,1,58597607.86735662,2695489961.8984046
58,khani-abad-no,1385,1,2800000000,0,0,0,4,58597607.86735662,3398661256.306684
63,khani-abad-no,1383,1,3300000000,0,0,1,3,58597607.86735662,3691649295.643467
50,khani-abad-no,1394,1,1050000000,0,0,0,3,58597607.86735662,2929880393.367831
126,khani-abad-no,1397,3,7600000000,1,1,1,5,58597607.86735662,7383298591.286934
110,khani-abad-no,1401,2,111111,0,0,0,4,58597607.86735662,6445736865.409228
70,khani-abad-no,1394,1,3990000000,1,1,1,3,58597607.86735662,4101832550.7149634
102,khani-abad-no,1403,2,7350000000,1,1,0,1,58597607.86735662,5976956002.470375
64,khani-abad-no,1385,1,2850000000,0,0,0,4,58597607.86735662,3750246903.5108237
82,khani-abad-no,1396,2,5800000000,1,1,0,3,58597607.86735662,4805003845.123243
73,gisha,1394,2,10200000000,1,1,1,4,152894816.1349136,11161321577.848692
186,gisha,1403,3,39700000000,1,1,1,4,152894816.1349136,28438435801.09393
90,chitgar-lake,1403,2,1350000000,1,1,1,15,31868399.605448056,2868155964.490325
320,chitgar-lake,1403,4,12000000000,1,1,1,14,31868399.605448056,10197887873.743378
75,chitgar-lake,1403,2,1875000000,1,1,1,10,31868399.605448056,2390129970.408604
120,chitgar-lake,1402,3,1800000000,1,1,1,14,31868399.605448056,3824207952.6537666
75,chitgar-lake,1403,2,2400000000,1,1,1,7,31868399.605448056,2390129970.408604
90,chitgar-lake,1403,2,1260000000,1,1,1,16,31868399.605448056,2868155964.490325
75,chitgar-lake,1403,2,2400000000,1,1,1,15,31868399.605448056,2390129970.408604
100,chitgar-lake,1403,2,1350000000,1,1,1,13,31868399.605448056,3186839960.5448055
125,chitgar-lake,1403,3,5000000000,1,1,1,4,31868399.605448056,3983549950.681007
120,chitgar-lake,1403,3,3180000000,1,1,1,15,31868399.605448056,3824207952.6537666
127,chitgar-lake,1403,2,8800000000,1,1,1,17,31868399.605448056,4047286749.891903
120,chitgar-lake,1401,3,1800000000,1,1,1,7,31868399.605448056,3824207952.6537666
130,chitgar-lake,1403,3,1950000000,1,1,1,21,31868399.605448056,4142891948.708247
60,jamalzadeh,1399,1,5500000000,1,1,0,5,81303568.51429807,4878214110.857884
90,jamalzadeh,1396,2,7600000000,1,1,1,4,81303568.51429807,7317321166.286826
163,gisha,1400,3,30155000000,1,1,1,5,152894816.1349136,24921855029.990917
75,jamalzadeh,1403,2,7950000000,1,1,1,1,81303568.51429807,6097767638.572355
91,jamalzadeh,1391,2,7500000000,1,0,1,2,81303568.51429807,7398624734.801124
95,jamalzadeh,1394,2,9100000000,1,1,1,1,81303568.51429807,7723839008.858316
76,jamalzadeh,1378,2,4700000000,0,0,1,3,81303568.51429807,6179071207.086653
215,vanak,1380,3,34000000000,1,1,1,4,157799501.22157013,33926892762.637577
67,sattarkhan,1378,2,6250000000,0,0,1,1,101355096.03907533,6790791434.618047
149,sattarkhan,1400,3,16980000000,1,1,1,3,101355096.03907533,15101909309.822224
85,sattarkhan,1394,2,7590000000,1,1,1,2,101355096.03907533,8615183163.321404
125,sattarkhan,1388,3,12000000000,1,1,1,1,101355096.03907533,12669387004.884417
215,sattarkhan,1398,4,30530000000,1,1,1,4,101355096.03907533,21791345648.401196
203,sattarkhan,1403,3,34510000000,1,1,1,2,101355096.03907533,20575084495.932293
70,sattarkhan,1396,2,8150000000,1,1,1,4,101355096.03907533,7094856722.735273
110,sattarkhan,1402,2,12000000000,1,1,1,5,101355096.03907533,11149060564.298286
90,sattarkhan,1383,2,6800000000,0,0,1,3,101355096.03907533,9121958643.516779
85,sattarkhan,1403,2,145000000,1,1,1,3,101355096.03907533,8615183163.321404
65,sattarkhan,1386,1,5900000000,1,1,1,3,101355096.03907533,6588081242.539896
70,sattarkhan,1398,2,8150000000,1,1,1,4,101355096.03907533,7094856722.735273
110,sattarkhan,1391,2,12100000000,1,1,1,1,101355096.03907533,11149060564.298286
60,sattarkhan,1380,1,5300000000,0,0,1,1,101355096.03907533,6081305762.34452
122,sattarkhan,1392,3,11500000000,1,1,1,3,101355096.03907533,12365321716.76719
81,tehransar,1403,2,4865000000,1,1,1,3,64041701.37763675,5187377811.588577
65,sattarkhan,1380,2,4600000000,0,0,1,2,101355096.03907533,6588081242.539896
105,chitgar,1403,2,700000000,1,1,1,20,23439804.39795851,2461179461.7856436
135,sattarkhan,1396,3,14000000000,1,1,1,4,101355096.03907533,13682937965.27517
124,yousef-abad,1403,2,21700000000,1,1,1,4,152614022.95366293,18924138846.254204
137,yousef-abad,1389,3,21000000000,1,1,1,4,152614022.95366293,20908121144.65182
132,yousef-abad,1401,3,26500000000,1,1,1,2,152614022.95366293,20145051029.883507
135,yousef-abad,1390,2,21000000000,1,1,1,3,152614022.95366293,20602893098.744495
130,yousef-abad,1382,3,13000000000,1,1,1,2,152614022.95366293,19839822983.97618
120,yousef-abad,1403,3,18200000000,1,1,1,4,152614022.95366293,18313682754.439552
112,yousef-abad,1401,2,14980000000,1,1,1,3,152614022.95366293,17092770570.81025
175,yousef-abad,1402,3,42000000000,1,1,1,3,152614022.95366293,26707454016.891014
140,yousef-abad,1396,3,20000000000,1,1,1,3,152614022.95366293,21365963213.51281
140,yousef-abad,1391,3,21000000000,1,1,1,4,152614022.95366293,21365963213.51281
105,yousef-abad,1403,2,17300000000,1,1,1,3,152614022.95366293,16024472410.134607
123,yousef-abad,1398,3,17500000000,1,1,1,3,152614022.95366293,18771524823.30054
107,yousef-abad,1375,2,10600000000,0,1,1,1,152614022.95366293,16329700456.041933
83,yousef-abad,1394,2,13300000000,1,1,1,1,152614022.95366293,12666963905.154024
86,yousef-abad,1394,2,12600000000,1,1,1,4,152614022.95366293,13124805974.015013
141,yousef-abad,1390,3,18500000000,1,1,1,5,152614022.95366293,21518577236.466473
45,aref,1390,1,2450000000,0,1,1,3,59984882.17369366,2699319697.8162146
47,aref,1386,1,2520000000,0,0,1,0,59984882.17369366,2819289462.163602
55,aref,1385,1,2900000000,0,1,1,2,59984882.17369366,3299168519.553151
42,aref,1390,1,2420000000,0,1,1,3,59984882.17369366,2519365051.2951336
47,aref,1385,1,2650000000,0,0,1,1,59984882.17369366,2819289462.163602
143,yousef-abad,1398,3,25500000000,1,1,1,3,152614022.95366293,21823805282.3738
55,aref,1391,1,3110000000,1,0,1,1,59984882.17369366,3299168519.553151
48,aref,1392,1,2900000000,0,1,1,2,59984882.17369366,2879274344.3372955
61,aref,1393,2,3150000000,0,1,1,3,59984882.17369366,3659077812.595313
51,aref,1390,1,2650000000,0,0,0,4,59984882.17369366,3059228990.8583765
65,aref,1383,1,2700000000,0,0,1,4,59984882.17369366,3899017341.2900877
74,aref,1394,2,5200000000,1,0,1,1,59984882.17369366,4438881280.853331
45,aref,1380,1,2350000000,0,0,1,2,59984882.17369366,2699319697.8162146
57,aref,1384,2,2600000000,0,1,0,0,59984882.17369366,3419138283.9005384
51,aref,1380,1,3000000000,0,0,1,1,59984882.17369366,3059228990.8583765
55,aref,1385,1,3400000000,0,1,1,4,59984882.17369366,3299168519.553151
83,aref,1402,2,6000000000,1,1,0,3,59984882.17369366,4978745220.416574
72,aref,1381,2,4000000000,0,0,1,1,59984882.17369366,4318911516.505943
51,aref,1386,1,2975000000,0,1,1,0,59984882.17369366,3059228990.8583765
40,shiva,1390,1,2450000000,0,1,0,3,60408369.51141189,2416334780.4564757
66,shiva,1392,2,3450000000,0,0,1,4,60408369.51141189,3986952387.753185
38,shiva,1393,1,2200000000,0,0,0,1,60408369.51141189,2295518041.433652
68,shiva,1403,2,5000000000,1,0,0,1,60408369.51141189,4107769126.7760086
47,shiva,1383,1,2850000000,0,0,1,1,60408369.51141189,2839193367.036359
43,aref,1381,1,2650000000,0,1,1,2,59984882.17369366,2579349933.4688272
47,shiva,1376,1,2491000000,0,0,1,0,60408369.51141189,2839193367.036359
45,shiva,1393,1,2550000000,1,1,1,3,60408369.51141189,2718376628.013535
65,shiva,1403,2,5100000000,1,1,1,2,60408369.51141189,3926544018.2417727
51,shiva,1394,1,3050000000,1,1,1,1,60408369.51141189,3080826845.0820065
44,shiva,1383,1,2450000000,0,0,0,1,60408369.51141189,2657968258.5021234
68,shiva,1385,1,3585000000,1,1,1,4,60408369.51141189,4107769126.7760086
66,shiva,1402,2,4550000000,1,0,0,6,60408369.51141189,3986952387.753185
58,shiva,1398,2,3550000000,1,0,0,2,60408369.51141189,3503685431.6618896
40,shiva,1385,1,2250000000,0,1,1,3,60408369.51141189,2416334780.4564757
112,shiva,1402,2,6550000000,1,1,1,5,60408369.51141189,6765737385.2781315
42,tehran-gorgan,1384,1,2500000000,0,0,1,2,70329442.1494573,2953836570.277207
55,tehran-gorgan,1393,1,3980000000,1,0,1,3,70329442.1494573,3868119318.220152
48,tehran-gorgan,1390,1,3550000000,1,1,1,3,70329442.1494573,3375813223.1739507
77,tehran-gorgan,1394,2,5500000000,1,1,1,2,70329442.1494573,5415367045.508212
45,dr-hoshyar,1402,1,3450000000,1,0,1,1,75210503.51458837,3384472658.1564765
70,dr-hoshyar,1402,2,6000000000,1,1,1,3,75210503.51458837,5264735246.021186
65,dr-hoshyar,1400,2,6100000000,1,1,1,5,75210503.51458837,4888682728.448244
67,dr-hoshyar,1370,2,4900000000,0,1,1,3,75210503.51458837,5039103735.477421
47,dr-hoshyar,1394,1,4350000000,1,1,1,4,75210503.51458837,3534893665.185653
72,dr-hoshyar,1403,2,5900000000,1,1,1,3,75210503.51458837,5415156253.050363
130,abshar-tehran,1387,2,7800000000,0,1,1,3,62935626.249352336,8181631412.415804
80,abshar-tehran,1386,2,6100000000,0,1,1,1,62935626.249352336,5034850099.948187
75,abshar-tehran,1387,2,5625000000,1,1,1,1,62935626.249352336,4720171968.701426
108,abshar-tehran,1399,2,8690000000,1,1,1,12,62935626.249352336,6797047634.930052
200,abshar-tehran,1403,3,16000000000,1,1,1,5,62935626.249352336,12587125249.870468
90,abshar-tehran,1390,2,6100000000,0,1,1,1,62935626.249352336,5664206362.44171
27,abshar-tehran,1400,0,4000000000,1,1,0,0,62935626.249352336,1699261908.732513
130,abshar-tehran,1402,2,6800000000,1,1,1,6,62935626.249352336,8181631412.415804
127,abshar-tehran,1384,2,8400000000,0,1,1,0,62935626.249352336,7992824533.667747
38,tehran-gorgan,1385,1,2800000000,0,1,1,4,70329442.1494573,2672518801.6793776
99,abshar-tehran,1401,3,1800000000,1,1,1,18,62935626.249352336,6230626998.685882
110,abshar-tehran,1403,3,3300000000,1,1,1,5,62935626.249352336,6922918887.428757
120,abshar-tehran,1402,2,2400000000,1,1,1,9,62935626.249352336,7552275149.92228
75,abshar-tehran,1403,2,2150000000,1,1,1,10,62935626.249352336,4720171968.701426
40,tehran-zanjan,1390,1,2760000000,1,0,1,3,73272094.72587426,2930883789.0349703
60,tehran-zanjan,1396,1,4600000000,1,1,1,1,73272094.72587426,4396325683.552456
88,tehran-zanjan,1393,2,6800000000,1,1,1,3,73272094.72587426,6447944335.876935
78,tehran-zanjan,1401,2,6600000000,1,1,0,4,73272094.72587426,5715223388.618193
145,darvazeh-shemiran,1402,3,13400000000,1,1,1,3,73805690.25932565,10701825087.60222
55,tehran-zanjan,1392,1,3599000000,1,1,1,2,73272094.72587426,4029965209.9230843
83,darvazeh-shemiran,1401,2,7885000000,1,1,1,3,73805690.25932565,6125872291.524029
73,darvazeh-shemiran,1394,2,6300000000,1,0,1,4,73805690.25932565,5387815388.930773
70,darvazeh-shemiran,1386,2,5500000000,0,1,1,1,73805690.25932565,5166398318.152796
48,darvazeh-shemiran,1376,1,2450000000,1,0,1,0,73805690.25932565,3542673132.4476314
60,darvazeh-shemiran,1385,2,3100000000,0,0,0,2,73805690.25932565,4428341415.559539
128,darvazeh-shemiran,1403,3,14080000000,1,1,1,3,73805690.25932565,9447128353.193684
53,darvazeh-shemiran,1401,2,4230000000,1,1,0,1,73805690.25932565,3911701583.74426
125,darvazeh-shemiran,1378,3,10000000000,0,1,1,3,73805690.25932565,9225711282.415707
65,darvazeh-shemiran,1389,2,4800000000,0,0,1,0,73805690.25932565,4797369866.856168
103,darvazeh-shemiran,1375,2,5900000000,0,0,0,4,73805690.25932565,7601986096.710543
64,darvazeh-shemiran,1388,2,4500000000,1,1,0,4,73805690.25932565,4723564176.596842
67,darvazeh-shemiran,1390,2,3800000000,0,0,0,1,73805690.25932565,4944981247.374819
54,darvazeh-shemiran,1390,1,3575000000,1,0,1,4,73805690.25932565,3985507274.0035853
56,darvazeh-shemiran,1387,1,3170000000,0,1,1,1,73805690.25932565,4133118654.522237
102,darvazeh-shemiran,1396,2,9700000000,1,1,0,5,73805690.25932565,7528180406.451217
126,darvazeh-shemiran,1403,2,12500000000,1,1,1,5,73805690.25932565,9299516972.675032
72,darvazeh-shemiran,1390,2,5400000000,1,0,0,1,73805690.25932565,5314009698.671447
75,darvazeh-shemiran,1386,2,4900000000,1,0,1,4,73805690.25932565,5535426769.449424
130,darvazeh-shemiran,1393,3,9300000000,1,0,1,6,73805690.25932565,9594739733.712336
114,darvazeh-shemiran,1399,3,9500000000,1,1,1,5,73805690.25932565,8413848689.563125
68,darvazeh-shemiran,1390,2,4850000000,1,0,1,1,73805690.25932565,5018786937.634145
113,pasdaran,1403,2,14690000000,1,1,1,4,197346950.4512959,22300205400.996437
150,pasdaran,1391,3,27000000000,1,1,1,5,197346950.4512959,29602042567.694386
76,pasdaran,1403,1,14000000000,1,0,1,2,197346950.4512959,14998368234.298489
170,pasdaran,1397,3,34850000000,1,1,1,1,197346950.4512959,33548981576.720306
82,pasdaran,1403,2,11644000000,1,1,1,3,197346950.4512959,16182449937.006266
150,pasdaran,1403,3,22500000000,1,1,1,5,197346950.4512959,29602042567.694386
210,pasdaran,1383,3,35500000000,1,1,1,4,197346950.4512959,41442859594.77214
95,pasdaran,1402,3,15500000000,1,1,1,3,197346950.4512959,18747960292.87311
122,pasdaran,1402,2,15850000000,1,1,1,11,197346950.4512959,24076327955.0581
126,pasdaran,1386,3,19900000000,1,1,1,3,197346950.4512959,24865715756.863285
121,pasdaran,1385,2,16940000000,1,1,1,5,197346950.4512959,23878981004.606804
120,pasdaran,1401,2,18500000000,1,1,1,2,197346950.4512959,23681634054.15551
150,pasdaran,1399,3,29250000000,1,1,1,1,197346950.4512959,29602042567.694386
80,pasdaran,1395,2,111111111111,1,1,1,1,197346950.4512959,15787756036.103672
135,pasdaran,1396,3,22500000000,1,1,1,4,197346950.4512959,26641838310.92495
300,pasdaran,1400,4,72000000000,1,1,1,3,197346950.4512959,59204085135.38877
210,pasdaran,1403,3,52500000000,1,1,1,4,197346950.4512959,41442859594.77214
58,tehran-kerman,1395,1,4500000000,1,0,1,1,84863867.51037516,4922104315.601759
36,tehran-kerman,1395,1,2700000000,0,0,1,3,84863867.51037516,3055099230.3735056
103,tehran-kerman,1402,2,11350000000,1,1,1,2,84863867.51037516,8740978353.568642
57,tehran-kerman,1395,2,5500000000,1,1,1,1,84863867.51037516,4837240448.091384
70,tehran-kerman,1393,2,6150000000,1,1,1,2,84863867.51037516,5940470725.726261
59,tehran-kerman,1391,1,5650000000,1,1,1,4,84863867.51037516,5006968183.112134
48,nazi-abad,1384,1,2700000000,0,0,0,2,65862488.585639246,3161399452.110684
59,nazi-abad,1391,1,3460000000,1,0,0,2,65862488.585639246,3885886826.5527153
123,nazi-abad,1401,3,12300000000,1,1,1,3,65862488.585639246,8101086096.0336275
118,nazi-abad,1403,2,2500000000,1,1,1,3,65862488.585639246,7771773653.105431
85,nazi-abad,1370,2,5200000000,0,1,1,3,65862488.585639246,5598311529.779336
93,nazi-abad,1395,2,5500000000,1,1,1,3,65862488.585639246,6125211438.46445
240,nazi-abad,1370,2,20000000000,0,1,1,2,65862488.585639246,15806997260.55342
64,tehran-kerman,1389,1,5550000000,1,1,1,1,84863867.51037516,5431287520.66401
83,nazi-abad,1380,2,4350000000,0,0,1,3,65862488.585639246,5466586552.608057
44,nazi-abad,1383,1,2376000000,0,0,0,3,65862488.585639246,2897949497.768127
57,nazi-abad,1389,1,3900000000,0,1,1,1,65862488.585639246,3754161849.381437
62,nazi-abad,1382,1,3600000000,0,0,1,2,65862488.585639246,4083474292.3096333
60,nazi-abad,1390,2,4400000000,0,1,1,1,65862488.585639246,3951749315.138355
55,nazi-abad,1399,1,2700000000,1,0,1,2,65862488.585639246,3622436872.2101583
55,tehran-kerman,1394,1,5000000000,1,1,1,3,84863867.51037516,4667512713.070634
70,nazi-abad,1392,2,5680000000,1,1,1,2,65862488.585639246,4610374200.994747
106,sadeghiyeh,1381,3,7999999999,0,1,1,3,91104564.67814776,9657083855.883663
180,zafaraniyeh,1402,3,55000000000,1,1,1,5,270953832.0339594,48771689766.112686
102,sadeghiyeh,1385,2,8850000000,1,1,1,2,91104564.67814776,9292665597.171072
73,sadeghiyeh,1400,2,7800000000,1,1,1,3,91104564.67814776,6650633221.5047865
96,sadeghiyeh,1371,2,7200000000,0,1,1,2,91104564.67814776,8746038209.102184
108,sadeghiyeh,1391,2,10750000000,1,1,1,1,91104564.67814776,9839292985.239958
133,sadeghiyeh,1373,3,11700000000,0,1,1,0,91104564.67814776,12116907102.193653
59,sadeghiyeh,1399,1,7700000000,1,1,1,4,91104564.67814776,5375169316.010718
81,sadeghiyeh,1398,2,9800000000,1,1,1,5,91104564.67814776,7379469738.929969
121,niroo-havayi,1396,3,11500000000,1,1,1,4,87909402.44776358,10637037696.179394
115,sadeghiyeh,1397,2,11600000000,1,1,1,5,91104564.67814776,10477024937.986992
60,sadeghiyeh,1393,1,5950000000,1,1,1,3,91104564.67814776,5466273880.688866
74,sadeghiyeh,1385,2,7500000000,1,1,1,5,91104564.67814776,6741737786.182935
108,sadeghiyeh,1394,2,13000000000,1,1,1,1,91104564.67814776,9839292985.239958
93,sadeghiyeh,1398,2,10990000000,1,1,1,3,91104564.67814776,8472724515.067742
65,sadeghiyeh,1380,1,6300000000,0,0,1,0,91104564.67814776,5921796704.079604
93,sadeghiyeh,1382,2,7560000000,0,1,1,1,91104564.67814776,8472724515.067742
95,sadeghiyeh,1380,2,9000000000,0,1,1,4,91104564.67814776,8654933644.424038
66,hakimiyeh,1402,2,450000000,1,1,1,4,72871218.79260157,4809500440.311704
66,hakimiyeh,1400,2,450000000,1,1,0,4,72871218.79260157,4809500440.311704
125,hakimiyeh,1402,3,12500000000,1,1,1,5,72871218.79260157,9108902349.075197
125,hakimiyeh,1402,3,12970000000,1,1,1,1,72871218.79260157,9108902349.075197
90,hakimiyeh,1400,2,8100000000,1,1,1,5,72871218.79260157,6558409691.334142
119,hakimiyeh,1398,3,10150000000,1,1,1,1,72871218.79260157,8671675036.319588
